Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
609,5,0.9520,9.520,65.48,0.1120,0.996692,"SREBF1 ACSL3 C12orf49 MBTPS1 SCAP"
610,9,0.9012,32.44,546.7,0.05434,0.999853,"FOXS1 HCK MYLK2 NECAB3 DEFB124 HM13 DEFB115 DEFB121 REM1"
611,4,0.9347,5.608,219.9,0.02402,0.992931,"ZNF75A CLDN6 CLDN9 RNF151"
612,11,0.9028,49.65,750.0,0.06043,0.999969,"OSBPL1A RIOK3 CABYR DSG1 C18orf8 ABHD3 ANKRD29 CABLES1 CHST9 HRH4 TMEM241"
613,6,0.9856,14.78,165.4,0.07691,0.998474,"TBC1D7 SZT2 NPRL2 DEPDC5 ITFG2 C12orf66"
614,5,0.9097,9.097,282.4,0.03018,0.996692,"TNFSF14 DENND1C PSPN TUBB4A ACSBG2"
615,4,0.9077,5.446,101.8,0.04724,0.992931,"TLK2 ASF1B CABIN1 HIRA"
616,9,0.9084,32.70,575.7,0.05220,0.999853,"IAPP SLCO1C1 ABCC9 PLCZ1 GYS2 KCNJ8 KLHL42 MANSC4 SLCO1B3"
617,4,0.9381,5.629,215.9,0.02452,0.992931,"TSPYL5 EPHA5 JAZF1 NBEAL1"
618,6,0.9343,14.01,121.9,0.09475,0.998474,"RTEL1 DSCC1 POLE4 CHTF18 POLE3 CHTF8"
619,4,0.9038,5.423,218.9,0.02334,0.992931,"AFAP1L1 ADRA1B FABP6 SOX30"
620,12,0.9399,62.03,172.1,0.2403,0.624584,"ATXN7 USP22 TADA3 CCDC101 TADA1 KAT2A MED19 SUPT20H SUPT7L TADA2B TAF5L TAF6L"
621,4,0.9647,5.788,211.5,0.02569,0.992931,"SLC6A18 SLC6A19 ADCY2 SLC12A7"
622,6,0.9084,13.63,112.2,0.09884,0.998474,"MED24 MED1 MED23 CCNC MED19 MED16"
623,17,0.9007,122.5,1482,0.07476,1.00000,"BAG1 SPAG8 NPR2 TMEM215 CNTFR DNAI1 FRMPD1 CCL19 FAM205A GBA2 KIF24 UBAP2 CNTNAP3 OR2S2 ELAVL2 NUDT2 SPATA31A7"
624,7,0.9035,18.97,363.5,0.04786,0.999299,"AGRN ACAP3 ANKRD65 C1orf159 FAM132A SCNN1D TNFRSF4"
625,5,0.9108,9.108,161.5,0.05043,0.996692,"EIF5 NRDE2 WDR25 BRF1 CPSF2"
626,22,0.8923,206.1,852.7,0.1869,1.00000,"HIST1H4E HIST1H3A HIST2H2AC HIST1H2BC HIST1H2BI HIST1H2BE HIST1H2BD HIST1H2AC HIST1H2AI HIST1H2BB HIST1H2BH HIST1H3I HIST1H2BF HIST1H2BJ HIST1H4D HIST1H2BL HIST1H2BG HIST1H4I HIST1H2BN HIST1H4K HIST1H2AJ HIST1H2BM"
627,6,0.9335,14.00,265.8,0.04799,0.998474,"OR11H4 OR11H6 OR4M1 OR4K1 OR4K5 OR4K2"
628,6,0.9021,13.53,152.0,0.07622,0.998474,"FANCM FANCA USP1 C19orf40 FANCL WDR48"
629,5,0.9469,9.469,180.0,0.04748,0.996692,"IPO8 BMPR1A SMAD4 RGMB SMAD1"
630,4,0.9273,5.564,198.7,0.02621,0.992931,"HLA-A BTN2A1 BTN2A2 OR2J3"
631,8,0.9192,25.74,518.8,0.04592,0.999679,"KRTAP4-8 KRT25 KRT26 KRTAP4-2 KRTAP4-11 KRT20 KRTAP4-9 KRTAP4-3"
632,7,0.9079,19.07,130.5,0.1165,0.999299,"USE1 INPP5K C19orf25 NBAS RAB18 TBC1D20 NAPG"
633,7,0.9112,19.14,210.0,0.07870,0.999299,"DOLPP1 MPDU1 ALG3 ALG6 ALG8 ALG5 OST4"
634,4,0.9204,5.523,196.4,0.02631,0.992931,"C11orf65 CLDN25 KDELC2 KBTBD3"
635,5,0.9089,9.089,259.8,0.03259,0.996692,"CHRM1 ZBTB3 SLC22A25 SLC22A8 SLC22A11"
636,5,0.9526,9.526,249.9,0.03535,0.996692,"AAGAB AFTPH AP1B1 AP1G1 HEATR5B"
637,5,0.9343,9.343,404.7,0.02203,0.996692,"GGT6 TVP23B CDRT15 CCDC144A TBC1D28"
638,6,0.9322,13.98,165.6,0.07300,0.998474,"DHX35 WDR83 CWF19L1 FRA10AC1 GPATCH1 CCDC130"
639,5,0.9495,9.495,89.74,0.08693,0.996692,"SLC3A2 TRPM7 SLC7A5 ASNS EIF2AK4"
640,15,0.9029,94.81,805.0,0.1020,0.999999,"ALKBH3 OR4X2 ZNF408 C11orf49 CHRM4 DGKZ ELF5 PAMR1 TP53I11 ACCSL CRY2 F2 MAPK8IP1 MYBPC3 PHF21A"
641,6,0.9241,13.86,417.0,0.03130,0.998474,"OR6S1 IL25 OR5AU1 CEBPE TMEM253 OR4K13"
642,7,0.9084,19.08,408.2,0.04323,0.999299,"KIF26A TEX22 ADSSL1 CEP170B PPP1R13B MOK PACS2"
643,4,0.9910,5.946,78.82,0.06410,0.992931,"ITGB1 ITGB5 ITGAV ITGA3"
644,4,0.9137,5.482,211.6,0.02436,0.992931,"MPZL1 SELP DCAF6 GPR161"
645,7,0.9176,19.27,451.7,0.03974,0.999299,"CNIH2 CTSF CD248 YIF1A KLC2 SNX32 RIN1"
646,4,0.9816,5.889,230.4,0.02411,0.992931,"COA3 COA5 COX8A COX6B1"
647,7,0.9146,19.21,185.1,0.08796,0.999299,"TRAPPC4 C11orf57 HYOU1 CWF19L2 BUD13 SRPR ZW10"
648,5,0.9050,9.050,365.7,0.02352,0.996692,"HNRNPR MTFR1L PADI3 NBL1 TCEA3"
649,4,0.9213,5.528,237.1,0.02206,0.992931,"C9orf153 GOLM1 NXNL2 ZNF169"
650,13,0.9042,70.53,1074,0.06023,0.999993,"NAT16 FBXO24 PCOLCE MBLAC1 ZSCAN25 C7orf61 C7orf43 MOGAT3 NYAP1 CNPY4 PVRIG LRCH4 PILRA"
651,4,0.9129,5.477,221.2,0.02334,0.992931,"LPCAT2 C16orf97 TOX3 ZNF423"
652,6,0.9346,14.02,404.6,0.03255,0.998474,"CCR7 GSDMB ORMDL3 LRRC3C ZPBP2 KRT24"
653,5,0.9093,9.093,362.7,0.02381,0.996692,"SIAH3 CPB2 DLEU7 SLC25A15 RCBTB2"
654,11,0.9029,49.66,766.3,0.05926,0.999969,"DSG3 DSC1 DSG1 ABHD3 CABLES1 DTNA HRH4 KLHL14 MAPRE2 ZNF396 GAREM"
655,5,0.9329,9.329,113.7,0.07012,0.996692,"MAP3K7 RELA ZNF638 RNF31 CFLAR"
656,4,0.9397,5.638,249.5,0.02143,0.992931,"DNTT PSD CC2D2B CCNJ"
657,6,0.9167,13.75,338.7,0.03773,0.998474,"KRTAP4-4 KRTAP9-1 KRTAP2-2 KRTAP9-3 KRTAP9-8 KRTAP4-3"
658,6,0.9327,13.99,316.7,0.04083,0.998474,"LFNG LRRC10 B4GALT1 FAM3C LYZ ST3GAL4"
659,4,0.9368,5.621,203.9,0.02584,0.992931,"OR6N2 OR10X1 CD1B CD1E"
660,4,0.9684,5.810,114.3,0.04534,0.992931,"TUBGCP4 HAUS2 HAUS1 HAUS6"
661,5,0.9087,9.087,114.9,0.06784,0.996692,"LSM6 LSM3 LSM8 TMCO6 ZNF511"
662,19,0.8029,137.3,742.7,0.1496,1.00000,"COMMD7 LZIC KIAA0196 C16orf62 CCDC93 COMMD2 COMMD6 KIAA1033 COMMD9 COMMD8 RAB7A CCDC53 COMMD10 COMMD3 VPS29 COMMD5 DSCR3 RAB21 COMMD4"
663,6,0.9108,13.66,347.7,0.03659,0.998474,"ST7 CAV1 WNT16 TES TSPAN12 ASZ1"
664,6,0.9030,13.54,413.3,0.03087,0.998474,"ZNF750 MYADML2 NARF SECTM1 TEX19 B3GNTL1"
665,4,0.9820,5.892,119.2,0.04426,0.992931,"ARHGAP29 PARD6B PARD3 PAX8"
666,5,0.9270,9.270,296.3,0.02938,0.996692,"DAPL1 CYTIP LY75 ITGB6 BAZ2B"
667,4,0.9147,5.488,168.3,0.03019,0.992931,"POGLUT1 PSENEN MAML1 METRNL"
668,4,0.9197,5.518,198.4,0.02604,0.992931,"F2 MADD GALNT18 AGBL2"
669,4,0.9272,5.563,206.2,0.02532,0.992931,"CCDC105 PGLYRP2 WIZ CYP4F22"
670,5,0.9077,9.077,311.1,0.02749,0.996692,"SI SLC7A14 LRRC31 BCHE GPR160"
671,8,0.9057,25.36,659.8,0.03617,0.999679,"MUC12 GATS IFT22 MOGAT3 CYP3A7 GIGYF1 PVRIG RASA4B"
672,4,0.9118,5.471,104.6,0.04634,0.992931,"MRPS36 DLST GOT2 OGDH"
673,11,0.9002,49.51,747.0,0.06049,0.999969,"ZNF696 PARP10 PPP1R16A C8orf82 MAPK15 FOXH1 SCRIB TSNARE1 GLI4 LRRC14 NAPRT"
674,13,0.9047,70.56,696.5,0.08898,0.999993,"FAM209B GNAS TFAP2C CASS4 C20orf197 APCDD1L BMP7 FAM209A MTRNR2L3 TSHZ2 ZNF831 RBM38 CBLN4"
675,8,0.9037,25.30,621.3,0.03819,0.999679,"TM9SF1 OR5AU1 OR4N5 CEBPE CMTM5 RBM23 RPGRIP1 SLC7A8"
676,4,0.9587,5.752,89.59,0.05566,0.992931,"CCDC47 NCLN EMC2 EMC6"
677,7,0.9019,18.94,508.8,0.03496,0.999299,"CECR1 CECR5 ZNF74 CECR6 CCT8L2 XKR3 BCL2L13"
678,6,0.9110,13.66,467.0,0.02774,0.998474,"TRIM46 SEMA4A SCAMP3 TTC24 RAB25 SYT11"
679,5,0.9526,9.526,137.6,0.06065,0.996692,"PLRG1 TMA16 SPCS3 NAF1 HSPA13"
680,4,0.9632,5.779,142.9,0.03689,0.992931,"ZNF410 GATAD2B MBD3 CHD4"
681,5,0.9441,9.441,101.1,0.07830,0.996692,"CAD CTPS1 DHFR UMPS TYMS"
682,8,0.9125,25.55,472.2,0.04974,0.999679,"EPX GDPD1 LPO MKS1 MTMR4 OR4D1 RSAD1 OR4D2"
683,4,0.9040,5.424,198.3,0.02562,0.992931,"GRM5 P2RY6 CREBZF CCDC89"
684,6,0.9097,13.65,443.4,0.02909,0.998474,"CBLN1 CETP MT1B MT1F MT2A MT1X"
685,4,0.9057,5.434,130.3,0.03780,0.992931,"SF3B4 PSMB4 PRPF3 RBM8A"
686,9,0.9136,32.89,189.7,0.1367,0.999853,"RAC1 ILK PXN CRKL BCAR1 LIMS1 FERMT2 PTK2 TLN1"
687,16,0.9027,108.3,936.8,0.1006,0.999999,"ITPR2 C12orf77 KLHL42 MANSC4 METTL20 RASSF8 TMTC1 STK38L LMNTD1 ERGIC2 FAR2 TM7SF3 ARNTL2 SSPN C12orf71 BHLHE41"
688,4,0.9246,5.548,284.7,0.01860,0.992931,"FUT1 FAM83E MEIS3 SULT2A1"
689,4,0.9999,5.999,131.0,0.04136,0.992931,"CRB3 PARD6B PARD3 PRKCI"
690,6,0.9405,14.11,255.9,0.05003,0.998474,"GRSF1 MPV17L2 CLPP C1QBP FASTKD2 REXO2"
691,7,0.9067,19.04,534.3,0.03356,0.999299,"CLIP2 TBL2 CLDN4 FZD9 MLXIPL DNAJC30 VPS37D"
692,5,0.9542,9.542,287.2,0.03110,0.996692,"SMARCAL1 PIK3R5 PTPN6 ULK3 KDELR1"
693,6,0.9004,13.51,161.6,0.07219,0.998474,"GTF2F2 MZT1 SAP18 BRCA2 ZC3H13 GTF3A"
694,4,0.9452,5.671,86.69,0.05651,0.992931,"FURIN ATP2C1 MET CPD"
695,5,0.9426,9.426,234.6,0.03711,0.996692,"C10orf32 LOH12CR1 MTMR9 MTMR6 DNAJC13"
696,7,0.9011,18.92,331.7,0.05190,0.999299,"MC1R DBNDD1 KCNG4 VPS9D1 APRT PRDM7 SPATA2L"
697,4,0.9510,5.706,110.4,0.04598,0.992931,"CSE1L AURKA RAE1 PSMA7"
698,7,0.9137,19.19,397.0,0.04460,0.999299,"TBX10 PITPNM1 CLCF1 PC POLD4 TMEM134 PPP1CA"
699,4,0.9078,5.447,94.64,0.05039,0.992931,"TTI1 TELO2 GNB1L TTI2"
700,4,0.9068,5.441,170.7,0.02955,0.992931,"FOLR2 KRTAP5-9 DHCR7 NADSYN1"
701,8,0.9147,25.61,201.3,0.1055,0.999679,"HTRA2 MTX2 TIMM13 MTCH2 CLPB ROMO1 YME1L1 DNAJC11"
702,4,0.9002,5.401,112.5,0.04289,0.992931,"PTPN1 SBNO2 PTPN2 SP110"
703,5,0.9732,9.732,174.9,0.05001,0.996692,"GINS3 CIAPIN1 NUDT21 POLR2C NUP93"
704,4,0.9672,5.803,272.4,0.02027,0.992931,"NKX2-1 PRKD1 SFTA3 STXBP6"
705,5,0.9078,9.078,330.9,0.02594,0.996692,"KRT14 KRT16 CDRT15L2 SMCR8 KRT17"
706,4,0.9733,5.840,112.7,0.04616,0.992931,"IRF2 TM2D1 TM2D3 TM2D2"
707,4,0.9427,5.656,218.6,0.02435,0.992931,"PLK2 NDUFS4 GAPT RAB3C"
708,6,0.9441,14.16,186.2,0.06668,0.998474,"POLR3A POLR3K CRCP POLR1C POLR3H POLR3B"
709,6,0.9269,13.90,401.2,0.03256,0.998474,"CEBPE DHRS2 NYNRIN RNASE12 EDDM3A OR10G3"
710,28,0.9005,340.4,1995,0.1424,1.00000,"AARS2 EARS2 FARS2 GATC HARS2 KIAA0391 LARS2 MARS2 MRPL15 MRPL17 MRPL18 MRPL21 MRPL23 MRPL33 MRPL39 MRPL43 MRPL46 MRPL57 MRPS11 MRPS14 MRPS18B MRPS23 MRPS24 POLG2 RARS2 TARS2 YARS2 MRPL53"
711,6,0.9077,13.62,138.7,0.08288,0.998474,"MAP3K7 TRAF6 RNF31 UBE2N TAB2 TRAF2"
712,6,0.9278,13.92,123.3,0.09326,0.998474,"PPP2R4 TIPRL CYB5R4 LCMT1 SMEK1 PPP4R2"
713,4,0.9386,5.632,68.45,0.06861,0.992931,"MED24 DR1 BTAF1 DRAP1"
714,5,0.9474,9.474,131.9,0.06258,0.996692,"ASH2L GTF2E2 POLR3D BRF2 TTI2"
715,6,0.9117,13.68,264.0,0.04721,0.998474,"MRPL36 ZNF622 DROSHA EXOC3 ICE1 MED10"
716,6,0.9317,13.98,423.6,0.03108,0.998474,"SGTB CD180 C5orf64 RNF180 ERBB2IP TRIM23"
717,7,0.9006,18.91,153.9,0.1012,0.999299,"MLLT10 DOT1L EZH2 SUZ12 PSIP1 MEN1 EED"
718,4,0.9835,5.901,62.08,0.07767,0.992931,"CUL2 TCEB1 VHL TCEB2"
719,4,0.9146,5.488,134.1,0.03718,0.992931,"CBX4 EZH2 SMCHD1 BMI1"
720,5,0.9288,9.288,314.8,0.02780,0.996692,"AZGP1 CYP3A5 AGFG2 OR2AE1 EPO"
721,5,0.9214,9.214,109.1,0.07183,0.996692,"DSCC1 CHTF18 FEN1 TRAIP CHTF8"
722,5,0.9213,9.213,185.8,0.04493,0.996692,"GTF2F2 MRPS31 MZT1 ZC3H13 GTF3A"
723,4,0.9440,5.664,157.0,0.03319,0.992931,"RSU1 ILK LIMS3 LIMS1"
724,6,0.9030,13.54,372.7,0.03401,0.998474,"TXK CNGA1 CWH43 CORIN GABRG1 KCTD8"
725,7,0.9063,19.03,242.8,0.06900,0.999299,"ARHGAP21 MYO9B ARHGEF12 GNA13 BTBD9 RIC8A RHOA"
726,4,0.9469,5.682,238.3,0.02254,0.992931,"GCC1 ZNF277 THAP5 IFRD1"
727,5,0.9693,9.693,147.8,0.05787,0.996692,"PPIH DDX59 SCNM1 RBM48 CCDC84"
728,9,0.9021,32.47,256.3,0.1059,0.999853,"AAGAB AGFG1 AP2A2 AP2B1 AP2M1 AP2S1 C15orf57 FCHO2 PICALM"
729,4,0.9306,5.584,237.2,0.02227,0.992931,"SFRP2 HHIP TLR2 ARHGAP10"
730,4,0.9115,5.469,208.3,0.02466,0.992931,"MCCD1 HLA-A BTN2A2 OR2J3"
731,5,0.9449,9.449,225.9,0.03851,0.996692,"OTOP1 PDE4DIP FAM72B FCGR1B NOTCH2NL"
732,4,0.9007,5.404,152.6,0.03256,0.992931,"NUDCD3 DDX56 ANLN TRA2B"
733,6,0.9279,13.92,210.4,0.05890,0.998474,"MPEG1 MS4A6E PGA3 TMEM109 MS4A4A MS4A15"
734,5,0.9107,9.107,263.6,0.03221,0.996692,"GALNT8 ATN1 AKAP3 GNB3 CD163"
735,5,0.9262,9.262,121.1,0.06598,0.996692,"SLC33A1 ADPGK NFE2L2 SUCO TAPT1"
736,10,0.9030,40.64,677.0,0.05509,0.999933,"ALOX5 FAM21C GPRIN2 MSMB NPY4R SYT15 ZNF239 ZNF22 PTPN20B AGAP6"
737,8,0.9035,25.30,199.5,0.1050,0.999679,"ASNA1 COG2 COG3 PTAR1 COG1 COG7 COG4 COG5"
738,4,0.9658,5.795,195.7,0.02767,0.992931,"HSD17B7 FAM231A FCGR1B PPIAL4D"
739,7,0.9012,18.92,517.7,0.03437,0.999299,"TOP1MT ZNF696 CCDC166 LY6E RHPN1 MAPK15 GLI4"
740,5,0.9320,9.320,141.2,0.05807,0.996692,"N4BP1 NFKBIA BIRC2 TRAF3 CYLD"
741,8,0.9088,25.45,354.9,0.06420,0.999679,"IRF9 IFNAR1 STAT2 USP18 TYK2 ADAR IFNAR2 ISG15"
742,4,0.9304,5.583,106.0,0.04670,0.992931,"MCM5 MCM4 MCM3 MCMBP"
743,4,0.9359,5.616,175.2,0.02974,0.992931,"RBM42 SYMPK PAF1 RPS19"
744,7,0.9155,19.22,305.4,0.05677,0.999299,"SLC6A18 SLC6A19 TERT SLC6A3 NKD2 SLC12A7 TPPP"
745,5,0.9220,9.220,296.8,0.02917,0.996692,"APOA2 B4GALT3 DEDD NR1I3 USP21"
746,13,0.9137,71.27,654.3,0.09482,0.999993,"PIGK GPAA1 PIGO PIGV PIGT PIGP PIGW PGAP1 PIGC PGAP2 DPM1 PIGU PIGM"
747,5,0.9120,9.120,249.3,0.03397,0.996692,"GCM2 NEDD9 SYCP2L EDN1 TMEM170B"
748,5,0.9417,9.417,152.6,0.05473,0.996692,"MAP2K7 FGFR1OP MAP3K1 CEP350 PPP2R3C"
749,13,0.9017,70.34,764.7,0.08169,0.999993,"CASS4 ATP9A C20orf197 APCDD1L BMP7 NPEPL1 FAM209A CYP24A1 MTRNR2L3 PCK1 CTSZ RBM38 BCAS1"
750,8,0.9235,25.86,192.9,0.1101,0.999679,"SLC25A19 MECR LIPT2 FDX1 GCSH DLD LIAS LIPT1"
751,5,0.9073,9.073,145.4,0.05515,0.996692,"PRAMEF6 HNRNPCL1 PRAMEF14 PRAMEF10 PRAMEF20"
752,5,0.9418,9.418,286.7,0.03076,0.996692,"COL12A1 IMPG1 COX7A2 KHDC1 KHDC3L"
753,9,0.9006,32.42,693.9,0.04356,0.999853,"SRI SLC12A9 C7orf43 IFT22 MOGAT3 CNPY4 PVRIG ZNF789 PILRA"
754,13,0.9014,70.31,929.9,0.06852,0.999993,"FAM222B ALDOC SEBOX CORO6 CRLF3 GIT1 MYO18A PIPOX TAOK1 UNC119 SEZ6 CRYBA1 GOSR1"
755,5,0.9718,9.718,133.2,0.06355,0.996692,"DROSHA ANKRD52 AGO2 DICER1 XPO5"
756,4,0.9059,5.435,217.1,0.02357,0.992931,"OVOL2 KIF16B RRBP1 MACROD2"
757,4,0.9006,5.404,224.7,0.02270,0.992931,"OR1M1 ZNF625 MAN2B1 ZNF709"
758,4,0.9524,5.715,113.2,0.04502,0.992931,"MIB1 RGMB BAMBI SMAD7"
759,4,0.9185,5.511,230.6,0.02258,0.992931,"GAS6 ERCC5 DOCK9 GPR183"
760,5,0.9625,9.625,162.4,0.05288,0.996692,"TGFBRAP1 RAB5C VPS8 ZFYVE20 VPS45"
761,6,0.9141,13.71,171.1,0.06969,0.998474,"TAF4 TAF3 TAF12 TAF11 TAF10 TAF5"
762,5,0.9142,9.142,324.4,0.02661,0.996692,"DNTT PSD CC2D2B SFRP5 ARHGAP19"
763,4,0.9010,5.406,223.3,0.02284,0.992931,"PSG6 ZNF284 SLC1A5 ZNF222"
764,4,0.9302,5.581,185.6,0.02802,0.992931,"PSAP GNPTAB TMEM251 VPS39"
765,14,0.8914,81.11,363.1,0.1718,0.999957,"C3orf58 SLC35B2 HS2ST1 B4GALT7 NDST1 B3GALT6 EXTL3 FGFR1 GLCE EXT2 B3GAT3 EXT1 FRS2 GRB2"
766,37,0.9001,599.5,2313,0.2007,1.00000,"AARS2 C10orf2 DAP3 EARS2 FARS2 GFM1 HARS2 KIAA0391 LARS2 MARS2 MRPL20 MRPL21 MRPL23 MRPL39 MRPL43 MRPS14 MRPS2 MRPS24 MRPS25 MRPS6 MTG2 MTPAP NARS2 PET112 POLG POLRMT QRSL1 RARS2 SARS2 SLC25A26 TARS2 TFB2M VARS2 MRPS16 SSBP1 MRPL11 MRPL47"
767,4,0.9697,5.818,93.96,0.05398,0.992931,"DENND4C RABIF RAB10 EXOC8"
768,4,0.9298,5.579,78.23,0.06076,0.992931,"FOXM1 FBXO5 CCNA2 CCNB1"
769,7,0.9161,19.24,398.1,0.04460,0.999299,"PLEKHB1 TPBGL P2RY6 PAAF1 RELT UCP3 FCHSD2"
770,11,0.9062,49.84,588.8,0.07545,0.999969,"HAPLN4 MEF2BNB TM6SF2 TMEM161A PBX4 TSSK6 GMIP RFXANK SUGP2 ZNF101 HOMER3"
771,4,0.9072,5.443,195.3,0.02608,0.992931,"GREM1 SORD ARHGAP11A ARHGAP11B"
772,5,0.9077,9.077,249.9,0.03374,0.996692,"BAI3 KHDC1L LGSN COL19A1 EYS"
773,4,0.9019,5.411,195.5,0.02590,0.992931,"APC2 GAMT PALM RNF126"
774,15,0.9016,94.67,947.6,0.08828,0.999999,"ZNF696 MAFA TIGD5 MROH6 RHPN1 C8orf33 PARP10 NRBP2 EEF1D LRRC24 MAPK15 FOXH1 GLI4 NAPRT ZFP41"
775,4,0.9519,5.711,185.7,0.02864,0.992931,"TBK1 TMEM173 IRF3 EPG5"
776,6,0.9300,13.95,326.4,0.03959,0.998474,"CD79A CD81 SYK PAG1 CD19 PAX5"
777,7,0.9005,18.91,272.6,0.06190,0.999299,"SLC35E3 MYCN MYOG SOX8 PAX3 MYOD1 ZBTB18"
778,11,0.8966,49.31,364.7,0.1131,0.999969,"VPS16 FLCN RAB7A VPS29 VPS35 ARL8B BLOC1S1 VPS39 VPS41 VPS18 VPS33A"
779,4,0.9458,5.675,247.6,0.02172,0.992931,"ZNF653 SLC44A2 PGLYRP2 ADAMTS10"
780,4,0.9902,5.941,93.09,0.05551,0.992931,"EIF3E EIF3H EIF3F EIF3M"
781,5,0.9015,9.015,149.4,0.05353,0.996692,"MED11 MYBBP1A NUP88 TSR1 RPAIN"
782,4,0.9289,5.574,194.1,0.02683,0.992931,"DOK3 UIMC1 MXD3 RAB24"
783,5,0.9629,9.629,161.9,0.05304,0.996692,"POC1B CEP120 POC5 AKIP1 POC1A"
784,7,0.9031,18.97,404.3,0.04337,0.999299,"CNIH2 CD248 GPR152 MAP3K11 PC SYT12 RIN1"
785,4,0.9982,5.989,132.7,0.04082,0.992931,"NF1 LZTR1 SPRED2 SOS1"
786,6,0.9178,13.77,377.2,0.03416,0.998474,"GNAZ YPEL1 RAB36 SDF2L1 CCDC116 YDJC"
787,4,0.9186,5.512,119.5,0.04144,0.992931,"TM2D1 MMD AUP1 TM2D2"
788,7,0.9080,19.07,153.0,0.1025,0.999299,"INO80C INO80B NFRKB UCHL5 ACTR5 ACTR8 INO80"
789,5,0.9239,9.239,119.6,0.06654,0.996692,"TLK2 ASF1A UBN1 CABIN1 HIRA"
790,4,0.9043,5.426,186.8,0.02709,0.992931,"KCNC1 PLEKHA7 GALNT18 KCNJ11"
791,4,0.9591,5.754,177.8,0.03003,0.992931,"GOLGA6L1 HERC2 DEXI GOLGA8M"
792,5,0.9172,9.172,363.1,0.02399,0.996692,"RSBN1L TBL2 GTF2IRD2 WBSCR16 ERV3-1"
793,5,0.9214,9.214,323.8,0.02686,0.996692,"RNASE1 SALL2 RBM23 RNASE11 RNASE10"
794,9,0.9046,32.56,698.9,0.04345,0.999853,"ATF1 CSRNP2 POU6F1 KRT79 KRT82 METTL7A KRT84 DAZAP2 KRT74"
795,7,0.9089,19.09,373.6,0.04694,0.999299,"APOPT1 ADSSL1 CEP170B ZBTB42 JAG2 NUDT14 TMEM121"
796,15,0.9029,94.80,947.7,0.08839,0.999999,"ANK1 ADAM32 ADRB3 RNF170 PLAT AP3M2 SLC20A2 ADAM9 CHRNA6 VDAC3 CHRNB3 DKK4 IKBKB NKX6-3 SMIM19"
797,4,0.9619,5.771,150.1,0.03522,0.992931,"NCSTN PSENEN NOTCH2 APH1A"
798,8,0.9011,25.23,613.5,0.03854,0.999679,"PAQR4 ZNF213 CLUAP1 NMRAL1 ZG16B C16orf90 MEFV NAA60"
799,6,0.9744,14.62,86.37,0.1294,0.989880,"SCD SREBF1 C12orf49 MBTPS1 SCAP CYB5B"
800,8,0.9214,25.80,271.0,0.08247,0.999679,"BET1 PSMC2 POP7 RBM28 TAF6 SRRT MEPCE PMPCB"
801,4,0.9254,5.552,145.4,0.03493,0.992931,"FASN AGPAT6 CHP1 FAM73B"
802,6,0.9133,13.70,222.9,0.05511,0.998474,"DHODH GART PAICS SDHA SDHB UQCRB"
803,4,0.9802,5.881,129.2,0.04111,0.992931,"MED7 TTC1 TAF7 LARS"
804,7,0.9197,19.31,512.6,0.03538,0.999299,"NUPR1L PHKG1 POM121L12 SUMF2 ZNF716 SLC29A4 ZNF479"
805,8,0.9261,25.93,173.4,0.1204,0.999679,"MLLT10 JADE2 DOT1L EZH2 PSIP1 KMT2A MEN1 EED"
806,5,0.9110,9.110,344.8,0.02503,0.996692,"CDKL1 ABHD12B NIN SOS2 VCPKMT"
807,4,0.9724,5.835,146.5,0.03640,0.992931,"PDE4DIP PPIAL4B FCGR1B NOTCH2NL"
808,6,0.9128,13.69,218.4,0.05609,0.998474,"EZR PARD6B TP53BP2 PARD3 CDC42 PRKCI"
809,10,0.9278,41.75,294.4,0.1172,0.999933,"ALG12 DNAJC3 DERL2 UBE2J1 ALG3 SEL1L ALG9 AUP1 SYVN1 UBE2G2"
810,5,0.9262,9.262,150.0,0.05473,0.996692,"NRDE2 YY1 BRF1 GTF2A1 DDX24"
811,13,0.9006,70.25,351.8,0.1568,0.999993,"PCNT TUBE1 RTTN CENPJ SASS6 CEP152 CEP120 KIAA1731 C14orf80 C16orf59 CEP135 CEP44 TUBD1"
812,4,0.9346,5.608,140.1,0.03649,0.992931,"DNLZ FDXR TRMT61A TPI1"
813,5,0.9664,9.664,156.3,0.05491,0.996692,"EXOSC1 PAPD5 C1D ZCCHC7 MPHOSPH6"
814,7,0.9012,18.93,391.8,0.04456,0.999299,"PRSS55 USP17L2 DEFB103B SPAG11B C8orf74 DEFB107B SOX7"
815,7,0.9738,20.45,167.8,0.1011,0.999299,"NDNL2 NSMCE4A SMC6 NSMCE1 SMC5 NSMCE2 RNF4"
816,4,0.9087,5.452,111.1,0.04376,0.992931,"CRK DOCK5 PTPN12 RHOG"
817,5,0.9434,9.434,161.3,0.05219,0.996692,"SAV1 RNF146 LATS2 NF2 KIRREL"
818,4,0.9515,5.709,134.8,0.03845,0.992931,"COPS7B COPS8 COPS2 COPS4"
819,4,0.9163,5.498,186.4,0.02751,0.992931,"ERN1 XBP1 HERPUD1 SYVN1"
820,5,0.9023,9.023,244.1,0.03428,0.996692,"SLC6A12 B4GALNT3 ERC1 WNT5B DCP1B"
821,4,0.9271,5.562,67.07,0.06898,0.992931,"TP53 USP28 CDKN1A UBE2K"
822,4,0.9380,5.628,157.3,0.03293,0.992931,"OR2V2 BTNL9 FLT4 TRIM41"
